school_name,year,StudentID,First Name,Last Name,Year Level,Class,Subject,Answers,Correct Answers,Question Number,Subject Contents,Assessment Areas,sydney_correct_count_percentage,sydney_average_score,sydney_participants,student_score,student_total_assessed,student_area_assessed_score,total_area_assessed_score,participant,correct_answer_percentage_per_class,average_score,school_percentile,sydney_percentile,strength_status,high_distinct_count,distinct_count,credit_count,participant_count,awarDistinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,D,Z,22,Subject Content 6 for Music,Assessment Area 6 for Music,74.18,98.44,53,77.43,75,12,77.82,78,52.82,52.64,85,41,W,38,83,66,81,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,A,A,24,Subject Content 7 for Music,Assessment Area 7 for Music,53.5,66.36,14,12.03,40,93.07,4.27,52,4.92,53.19,58,30,W,81,75,14,15,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,D,C,12,Subject Content 8 for Music,Assessment Area 8 for Music,28.04,36.26,68,54.99,100,27.45,41.54,46,13.43,3.27,47,65,W,4,41,86,87,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,D,A,10,Subject Content 9 for Music,Assessment Area 9 for Music,58.37,28.59,64,22.58,89,74.32,36.54,16,11.88,3.76,92,8,W,22,56,54,89,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,C,D,23,Subject Content 10 for Music,Assessment Area 10 for Music,71.14,34.63,89,29.63,91,69.47,17.1,91,95.89,29.48,49,16,W,38,74,67,25,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,B,A,21,Subject Content 1 for Music,Assessment Area 1 for Music,96.27,44.72,26,21.67,62,19.09,14.85,71,49.13,43.89,59,58,W,64,83,18,40,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,D,D,6,Subject Content 2 for Music,Assessment Area 2 for Music,89.49,23.66,64,63.08,43,48.71,99.85,55,29.35,66.91,48,21,W,21,39,13,98,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,B,A,17,Subject Content 3 for Music,Assessment Area 3 for Music,70.87,43.83,60,11.87,51,44.86,32.38,51,43.93,27.52,60,33,W,95,70,57,12,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,A,A,15,Subject Content 4 for Music,Assessment Area 4 for Music,63.42,13.83,33,47.84,79,72.9,74.08,55,0.86,48.01,27,19,W,41,40,1,77,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,D,A,3,Subject Content 5 for Music,Assessment Area 5 for Music,36.89,90.05,34,86.99,44,62.59,28.69,54,23.12,88.32,35,66,W,99,16,60,69,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,B,Z,11,Subject Content 6 for Music,Assessment Area 6 for Music,77.41,90.02,28,98.78,62,44.84,99.2,68,20.05,61.22,2,69,W,22,32,63,56,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,C,B,9,Subject Content 7 for Music,Assessment Area 7 for Music,98.06,51.5,78,37.16,75,60.8,4.86,19,21.31,46.87,20,65,W,46,81,24,9,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,B,C,18,Subject Content 8 for Music,Assessment Area 8 for Music,4.79,95.15,82,97.08,68,49.76,49.93,82,34.03,21.39,23,78,W,98,54,64,87,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,D,D,2,Subject Content 9 for Music,Assessment Area 9 for Music,64.2,16.07,60,16.4,25,28.09,68.11,29,13.24,25.86,4,86,W,35,50,85,53,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,B,D,4,Subject Content 10 for Music,Assessment Area 10 for Music,46.11,13.41,26,94.47,46,64.29,51.48,75,8.99,4.21,68,46,W,57,92,77,84,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,C,Z,16,Subject Content 1 for Music,Assessment Area 1 for Music,94.11,57.16,97,85.73,10,17.21,5.89,95,44.7,76.65,49,94,W,80,89,40,49,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,B,A,25,Subject Content 2 for Music,Assessment Area 2 for Music,60.43,25.49,30,25.37,81,32.02,25.16,28,73.9,25.22,74,22,W,23,49,36,3,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,C,Z,13,Subject Content 3 for Music,Assessment Area 3 for Music,75.09,45.7,70,47.35,49,22.74,24.17,91,90.46,77.51,48,52,W,30,36,9,6,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,C,A,1,Subject Content 4 for Music,Assessment Area 4 for Music,66.02,14.33,86,73.69,43,84.63,29.2,14,84.58,27.91,54,31,W,55,87,72,88,Distinction
"Christ King Catholic School, Bass Hill",2022,17,First Name 17,Last Name 17,12,Class 12,Music,B,D,14,Subject Content 5 for Music,Assessment Area 5 for Music,64.98,22.82,19,3.73,25,50.94,2.99,19,25.81,62.97,49,86,W,97,33,63,4,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,C,C,17,Subject Content 1 for Art,Assessment Area 1 for Art,38.22,82.82,69,21.43,68,3.4,65.95,59,22.15,95.23,80,95,W,23,90,67,2,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,A,D,15,Subject Content 2 for Art,Assessment Area 2 for Art,4.9,98.18,73,1.89,15,78.73,17.75,19,17.1,40.39,38,63,W,12,51,93,22,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,A,D,11,Subject Content 3 for Art,Assessment Area 3 for Art,95.02,74.73,32,59.09,19,6.38,7.51,67,45.19,87.13,23,80,W,31,63,9,35,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,D,A,22,Subject Content 4 for Art,Assessment Area 4 for Art,24.84,78.44,31,84.36,26,47.35,67.85,29,55.84,8.35,17,96,W,22,92,3,84,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,C,C,23,Subject Content 5 for Art,Assessment Area 5 for Art,66.08,70.54,65,95.76,45,85.54,44.08,96,38.22,50.69,20,34,W,49,85,82,99,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,C,A,14,Subject Content 6 for Art,Assessment Area 6 for Art,95.49,15.68,34,25.38,74,23.81,43.35,53,30.73,53.32,34,39,W,8,12,64,1,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,B,Z,19,Subject Content 7 for Art,Assessment Area 7 for Art,33.37,16.34,63,40.46,55,50.3,99.36,84,3.32,76.33,38,84,W,84,96,40,36,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,C,C,12,Subject Content 8 for Art,Assessment Area 8 for Art,29.84,91.13,39,86.5,87,40.45,13.7,68,71.94,16.73,36,50,W,53,67,19,60,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,A,D,8,Subject Content 9 for Art,Assessment Area 9 for Art,69.49,97.99,78,32.1,73,62.53,93.62,72,83.82,34.5,82,26,W,72,44,40,19,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,C,C,4,Subject Content 10 for Art,Assessment Area 10 for Art,47.88,58.21,78,7.2,26,46.73,84.06,86,34.76,25.28,98,48,W,16,54,36,79,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,D,D,5,Subject Content 1 for Art,Assessment Area 1 for Art,93.7,82.42,15,17.48,72,60.22,75.47,59,87.11,29.32,76,26,W,62,8,93,47,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,C,D,1,Subject Content 2 for Art,Assessment Area 2 for Art,68.86,51.2,12,28.55,96,5.25,96.56,51,9.54,67.54,83,92,W,14,49,84,12,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,B,B,16,Subject Content 3 for Art,Assessment Area 3 for Art,64.34,79.82,18,76.6,73,30.97,26.93,45,50.33,19.18,13,65,W,5,37,39,69,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,D,Z,13,Subject Content 4 for Art,Assessment Area 4 for Art,95.74,22.02,11,83.18,89,71.89,45.18,34,19.75,90.38,64,28,W,87,55,38,62,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,A,D,6,Subject Content 5 for Art,Assessment Area 5 for Art,4.53,1.48,83,15.15,13,79.53,62.1,20,13.22,99.59,93,7,W,67,89,81,74,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,C,B,2,Subject Content 6 for Art,Assessment Area 6 for Art,47.63,48.35,93,54.01,18,10.35,5.66,65,18.57,83.95,2,2,W,53,88,47,57,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,B,D,20,Subject Content 7 for Art,Assessment Area 7 for Art,19.13,18.63,37,49.44,69,35.74,4.16,33,62.13,20.59,41,63,W,88,56,7,16,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,B,C,21,Subject Content 8 for Art,Assessment Area 8 for Art,7.45,75.45,47,37.06,25,80.52,37.42,76,31.36,8.36,87,11,W,2,64,98,73,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,B,D,18,Subject Content 9 for Art,Assessment Area 9 for Art,95.47,60.55,46,49.63,97,4.45,69.15,93,73.79,88.74,94,40,W,14,76,76,55,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,B,A,9,Subject Content 10 for Art,Assessment Area 10 for Art,80.92,4.77,62,59.02,26,20.29,2.89,68,95.96,21.35,44,16,W,19,60,90,80,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,C,Z,24,Subject Content 1 for Art,Assessment Area 1 for Art,8.9,74.96,57,44.68,16,64.99,6.01,42,70.78,98.63,14,81,W,23,93,13,72,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,A,D,7,Subject Content 2 for Art,Assessment Area 2 for Art,46.43,28.45,34,48.59,39,82.41,38.12,30,21.13,58.23,39,78,W,70,88,20,64,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,B,D,3,Subject Content 3 for Art,Assessment Area 3 for Art,74.4,65.1,83,12.78,21,64.05,29.02,99,78.36,72.6,21,74,W,64,97,79,78,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,A,C,25,Subject Content 4 for Art,Assessment Area 4 for Art,6.36,45.12,54,88.96,75,28.11,39.32,72,84.51,36.3,64,89,W,25,72,62,53,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Art,B,C,10,Subject Content 5 for Art,Assessment Area 5 for Art,25.51,38.52,57,63.47,44,95.48,87.79,60,79.64,65.45,63,89,W,39,29,95,27,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,B,D,20,Subject Content 1 for Music,Assessment Area 1 for Music,64.41,70.73,49,74.81,19,51.11,88.31,27,29.92,57.52,98,17,W,100,73,63,2,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,D,D,17,Subject Content 2 for Music,Assessment Area 2 for Music,52.31,15.19,34,85.69,25,59.55,17.86,22,78.22,73.56,25,36,W,86,22,94,89,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,C,B,15,Subject Content 3 for Music,Assessment Area 3 for Music,81.38,63.35,26,2.11,88,89.88,88.95,81,64.93,80.84,93,30,W,36,51,61,65,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,C,C,16,Subject Content 4 for Music,Assessment Area 4 for Music,39.21,84.24,46,45.8,40,5.9,67.81,85,87.48,98.16,88,41,W,29,16,89,51,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,C,A,1,Subject Content 5 for Music,Assessment Area 5 for Music,33.65,9.58,30,91.41,82,64.76,30.93,38,76.96,90.66,97,8,W,28,4,13,13,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,D,D,25,Subject Content 6 for Music,Assessment Area 6 for Music,9.27,60.63,100,17.94,82,13.15,22.91,15,82.7,70.96,77,55,W,21,68,49,87,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,C,Z,22,Subject Content 7 for Music,Assessment Area 7 for Music,75.26,70.4,43,41.12,91,63.68,46.88,85,96.11,91.48,19,53,W,83,35,83,38,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,A,B,14,Subject Content 8 for Music,Assessment Area 8 for Music,97.27,20.06,47,18.97,22,1.25,16.81,26,44.79,35.33,36,19,W,28,91,60,1,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,D,A,3,Subject Content 9 for Music,Assessment Area 9 for Music,12.07,97.26,80,20.19,59,32.72,31.05,89,47.43,78.36,48,49,W,49,40,83,39,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,C,A,9,Subject Content 10 for Music,Assessment Area 10 for Music,79.65,25.76,41,45.35,52,97.06,51.25,77,15.62,51.54,78,7,W,88,81,49,90,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,A,D,6,Subject Content 1 for Music,Assessment Area 1 for Music,74.69,69.29,37,26.38,64,45.61,28.98,28,69,32.86,62,42,W,94,48,47,35,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,A,A,21,Subject Content 2 for Music,Assessment Area 2 for Music,99.01,62.05,61,6.66,89,64.63,87,42,83.95,59.37,89,35,W,64,62,67,3,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,A,C,5,Subject Content 3 for Music,Assessment Area 3 for Music,74.4,4.29,32,16.05,17,16.79,98.92,83,40.72,44.89,61,33,W,39,100,15,76,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,A,Z,19,Subject Content 4 for Music,Assessment Area 4 for Music,88.7,59.82,43,35.46,71,20.38,62.99,44,63.92,42.36,52,7,W,89,80,17,46,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,D,Z,7,Subject Content 5 for Music,Assessment Area 5 for Music,32.14,94.65,71,69.6,50,43.97,39.57,32,50.17,96.62,21,14,W,33,74,46,13,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,D,A,2,Subject Content 6 for Music,Assessment Area 6 for Music,3.01,23.71,28,48.58,28,88.71,36.77,47,88.81,88.08,70,6,W,26,4,100,22,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,D,A,8,Subject Content 7 for Music,Assessment Area 7 for Music,15.5,29.07,42,85.86,19,46.74,96,79,6.91,64.97,8,39,W,91,89,61,54,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,D,D,23,Subject Content 8 for Music,Assessment Area 8 for Music,62.48,71.36,16,14.15,98,74.06,72.02,43,18.63,53.54,55,18,W,16,30,52,17,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,A,A,18,Subject Content 9 for Music,Assessment Area 9 for Music,4.75,96.82,69,39.19,66,15.17,37.25,100,74.63,87.63,97,30,W,67,32,43,75,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,B,A,11,Subject Content 10 for Music,Assessment Area 10 for Music,41.79,26.63,51,75.67,27,39.04,69.75,46,1.71,35.63,90,59,W,89,21,49,39,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,A,D,10,Subject Content 1 for Music,Assessment Area 1 for Music,43.15,45.45,10,90.79,38,70.13,11.33,33,41.58,85.37,40,77,W,31,34,39,10,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,D,C,12,Subject Content 2 for Music,Assessment Area 2 for Music,32.2,3.95,30,46.25,79,28.71,28.79,35,68.5,51.49,50,39,W,41,56,16,88,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,A,C,13,Subject Content 3 for Music,Assessment Area 3 for Music,22.75,19.8,71,66.49,29,84.19,67.13,61,10.83,5.9,27,81,W,47,38,8,60,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,B,Z,24,Subject Content 4 for Music,Assessment Area 4 for Music,70.68,61.35,20,48.3,80,82.82,17.25,19,79.97,94.61,20,8,W,78,82,93,26,Distinction
"Christ King Catholic School, Bass Hill",2022,18,First Name 18,Last Name 18,3,Class 3,Music,D,B,4,Subject Content 5 for Music,Assessment Area 5 for Music,42.57,25.57,84,37.96,56,90.09,14.37,90,9.7,41.5,7,71,W,83,7,78,8,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,A,D,15,Subject Content 1 for Art,Assessment Area 1 for Art,10.22,11.68,90,61.42,66,18.83,13.8,71,59.77,59.65,63,39,W,56,35,62,23,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,B,Z,17,Subject Content 2 for Art,Assessment Area 2 for Art,39.84,88.27,25,94.73,32,13.87,49.19,69,19.68,24.76,3,59,W,53,12,76,14,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,A,C,22,Subject Content 3 for Art,Assessment Area 3 for Art,57.72,58.86,49,26.24,49,35.68,59.21,94,60.56,36.13,14,59,W,91,68,78,18,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,C,C,24,Subject Content 4 for Art,Assessment Area 4 for Art,19.34,13.24,97,82.35,87,77,64.89,38,46.43,20.11,35,20,W,40,35,10,26,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,B,D,13,Subject Content 5 for Art,Assessment Area 5 for Art,91.47,93.54,23,40.69,28,93.84,55.62,73,27.13,13.07,71,12,W,52,70,60,55,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,D,Z,8,Subject Content 6 for Art,Assessment Area 6 for Art,45.67,68.17,20,33.3,24,32.16,96.4,39,67.42,21.02,83,25,W,50,40,16,35,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,D,B,11,Subject Content 7 for Art,Assessment Area 7 for Art,72.31,15.75,57,34.89,39,23.99,33.5,28,89.48,30.71,10,4,W,24,88,10,20,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,D,C,10,Subject Content 8 for Art,Assessment Area 8 for Art,59.87,6.45,88,40.49,18,15.2,72.08,42,58.37,8.6,72,15,W,6,54,10,86,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,B,D,3,Subject Content 9 for Art,Assessment Area 9 for Art,16.5,65.34,47,77.61,39,39.06,53.28,75,86.75,8.33,33,84,W,29,5,57,66,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,B,Z,9,Subject Content 10 for Art,Assessment Area 10 for Art,4.4,61.47,48,65.97,15,93.44,61.46,19,18.05,7.2,39,83,W,95,6,59,47,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,D,A,14,Subject Content 1 for Art,Assessment Area 1 for Art,18.74,28.35,88,18.05,78,56.39,93.98,48,68.42,68.59,91,30,W,91,46,65,4,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,A,D,20,Subject Content 2 for Art,Assessment Area 2 for Art,41.55,82.43,56,70.19,32,4.31,6.12,98,29.06,28.35,86,29,W,91,97,40,54,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,D,A,21,Subject Content 3 for Art,Assessment Area 3 for Art,3.66,99.06,75,69.11,39,2.03,38.56,12,41.86,20.76,45,59,W,6,85,36,77,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,B,Z,19,Subject Content 4 for Art,Assessment Area 4 for Art,86.04,98.44,38,41.53,79,93.22,80.8,50,69.94,83.22,61,1,W,75,97,16,75,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,D,Z,23,Subject Content 5 for Art,Assessment Area 5 for Art,65.54,7.43,28,58.73,36,26,98.36,73,71.62,12.38,9,79,W,12,34,9,98,Distinction
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,8,Class 8,Art,D,A,2,Subject Content 6 for Art,Assessment Area 6 for Art,82.89,32.37,66,63.66,17,46.25,25.64,14,47.38,29.92,33,1,W,53,43,22,28,Distinction
